date,client,library,frequency
2018-03-15,mobile,IfVisible.js,198
2018-03-15,mobile,InfoVis,9
2018-03-15,mobile,Ink,18
2018-03-15,mobile,Isotope,16077
2018-03-15,mobile,Kendo UI,524
2018-03-15,mobile,Knockout,2253
2018-03-15,mobile,LABjs,1001
2018-03-15,mobile,Leaflet,1232
2018-03-15,mobile,Lo-Dash,11693
2018-03-15,mobile,Mapbox,161
2018-03-15,mobile,Marionette,544
2018-03-15,mobile,Material Design Lite,481
2018-03-15,mobile,Matter.js,3
2018-03-15,mobile,MochiKit,1
2018-03-15,mobile,Modernizr,70118
2018-03-15,mobile,Moment Timezone,2463
2018-03-15,mobile,Moment.js,16305
2018-03-15,mobile,MooTools,7097
2018-03-15,mobile,Mustache,4460
2018-03-15,mobile,Paper.js,37
2018-03-15,mobile,Pixi.js,95
2018-03-15,mobile,Polymer,178
2018-03-15,mobile,Popcorn.js,34
2018-03-15,mobile,Prototype,7830
2018-03-15,mobile,Pusher,750
2018-03-15,mobile,Qooxdoo,12
2018-03-15,mobile,React,1961
2018-03-15,mobile,RequireJS,8015
2018-03-15,mobile,Rico,7
2018-03-15,mobile,RightJS,6
2018-03-15,mobile,Riot,135
2018-03-15,mobile,SPF,14
2018-03-15,mobile,SWFObject,13675
2018-03-15,mobile,Sammy,3
2018-03-15,mobile,Scriptaculous,1218
2018-03-15,mobile,ScrollMagic,1615
2018-03-15,mobile,Sea.js,384
2018-03-15,mobile,Socket.IO,1686
2018-03-15,mobile,Spine,30
2018-03-15,mobile,SproutCore,86
2018-03-15,mobile,Spry,20
2018-03-15,mobile,Swiffy,111
2018-03-15,mobile,Tween.js,256
2018-03-15,mobile,Two,2
2018-03-15,mobile,Underscore,20194
2018-03-15,mobile,Vaadin,8
2018-03-15,mobile,Velocity.js,1425
2018-03-15,mobile,Visibility.js,178
2018-03-15,mobile,Vue,1882
2018-03-15,mobile,WebFont Loader,11374
2018-03-15,mobile,YUI 2,6708
2018-03-15,mobile,YUI 3,2346
2018-03-15,mobile,Zepto.js,3671
2018-03-15,mobile,Zurb,8258
2018-03-15,mobile,base2,107
2018-03-15,mobile,boomerang.js,1256
2018-03-15,mobile,gRapha&euml;l,5
2018-03-15,mobile,jQuery,378302
2018-03-15,mobile,jQuery Mobile,15191
2018-03-15,mobile,jQuery Tools,9396
2018-03-15,mobile,jQuery UI,95358
2018-03-15,mobile,three.js,327
2018-03-15,mobile,yepnope,47545
2018-04-01,desktop,,1
2018-04-01,desktop,AmplifyJS,250
2018-04-01,desktop,Angular,769
2018-04-01,desktop,AngularJS,9359
2018-04-01,desktop,Backbone,8158
2018-04-01,desktop,Blackbird,262
2018-04-01,desktop,Bootstrap,72094
2018-04-01,desktop,Brewser,2
2018-04-01,desktop,CamanJS,26
2018-04-01,desktop,Can,75
2018-04-01,desktop,Closure Library,206
2018-04-01,desktop,ControlJS,16
2018-04-01,desktop,CreateJS,1926
2018-04-01,desktop,D3,1327
2018-04-01,desktop,DC.js,3
2018-04-01,desktop,Dojo,1626
2018-04-01,desktop,Ember.js,299
2018-04-01,desktop,Ext JS,423
2018-04-01,desktop,Fabric.js,144
2018-04-01,desktop,FastClick,6301
2018-04-01,desktop,FlexSlider,37228
2018-04-01,desktop,FlotCharts,826
2018-04-01,desktop,FuseJS,39
2018-04-01,desktop,GWT,537
2018-04-01,desktop,Glow,13
2018-04-01,desktop,Google Maps,16751
2018-04-01,desktop,Greensock JS,11684
2018-04-01,desktop,Hammer.js,6845
2018-04-01,desktop,Handlebars,6514
2018-04-01,desktop,Head JS,1837
2018-04-01,desktop,Highcharts,2123
2018-04-01,desktop,IfVisible.js,192
2018-04-01,desktop,InfoVis,10
2018-04-01,desktop,Ink,18
2018-04-01,desktop,Isotope,16730
2018-04-01,desktop,Kendo UI,539
2018-04-01,desktop,Knockout,2375
2018-04-01,desktop,LABjs,1155
2018-04-01,desktop,Leaflet,1426
2018-04-01,desktop,Lo-Dash,12105
2018-04-01,desktop,Mapbox,179
2018-04-01,desktop,Marionette,568
2018-04-01,desktop,Material Design Lite,441
2018-04-01,desktop,Matter.js,3
2018-04-01,desktop,MochiKit,1
2018-04-01,desktop,Modernizr,72070
2018-04-01,desktop,Moment Timezone,2562
2018-04-01,desktop,Moment.js,17151
2018-04-01,desktop,MooTools,7590
2018-04-01,desktop,Mustache,4763
2018-04-01,desktop,Paper.js,35
2018-04-01,desktop,Pixi.js,107
2018-04-01,desktop,Polymer,190
2018-04-01,desktop,Popcorn.js,36
2018-04-01,desktop,Prototype,8344
2018-04-01,desktop,Pusher,828
2018-04-01,desktop,Qooxdoo,14
2018-04-01,desktop,React,1922
2018-04-01,desktop,RequireJS,8181
2018-04-01,desktop,Rico,10
2018-04-01,desktop,RightJS,3
2018-04-01,desktop,Riot,159
2018-04-01,desktop,SPF,31
2018-04-01,desktop,SWFObject,16742
2018-04-01,desktop,Sammy,3
2018-04-01,desktop,Scriptaculous,1479
2018-04-01,desktop,ScrollMagic,1705
2018-04-01,desktop,Sea.js,417
2018-04-01,desktop,Socket.IO,1797
2018-04-01,desktop,Spine,30
2018-04-01,desktop,SproutCore,94
2018-04-01,desktop,Spry,19
2018-04-01,desktop,Swiffy,128
2018-04-01,desktop,Tween.js,278
2018-04-01,desktop,Two,2
2018-04-01,desktop,Underscore,20888
2018-04-01,desktop,Vaadin,8
2018-04-01,desktop,Velocity.js,1507
2018-04-01,desktop,Visibility.js,188
2018-04-01,desktop,Vue,1839
2018-04-01,desktop,WebFont Loader,12485
2018-04-01,desktop,YUI 2,8168
2018-04-01,desktop,YUI 3,2483
2018-04-01,desktop,Zepto.js,1515
2018-04-01,desktop,Zurb,8296
2018-04-01,desktop,base2,166
2018-04-01,desktop,boomerang.js,1429
2018-04-01,desktop,gRapha&euml;l,5
2018-04-01,desktop,jQuery,385395
2018-04-01,desktop,jQuery Mobile,10494
2018-04-01,desktop,jQuery Tools,10866
2018-04-01,desktop,jQuery UI,101113
2018-04-01,desktop,three.js,380
2018-04-01,desktop,yepnope,48930
2018-04-01,mobile,,1
2018-04-01,mobile,AmplifyJS,273
2018-04-01,mobile,Angular,811
2018-04-01,mobile,AngularJS,9498
2018-04-01,mobile,Backbone,7845
2018-04-01,mobile,Blackbird,269
2018-04-01,mobile,Bootstrap,70477
2018-04-01,mobile,Brewser,2
2018-04-01,mobile,CamanJS,23
2018-04-01,mobile,Can,99
2018-04-01,mobile,Closure Library,221
2018-04-01,mobile,ControlJS,13
2018-04-01,mobile,CreateJS,1841
2018-04-01,mobile,D3,1266
2018-04-01,mobile,DC.js,2
2018-04-01,mobile,Dojo,1461
2018-04-01,mobile,Ember.js,288
2018-04-01,mobile,Ext JS,400
2018-04-01,mobile,Fabric.js,146
2018-04-01,mobile,FastClick,9596
2018-04-01,mobile,FlexSlider,36132
2018-04-01,mobile,FlotCharts,764
2018-04-01,mobile,FuseJS,36
2018-04-01,mobile,GWT,517
2018-04-01,mobile,Glow,15
2018-04-01,mobile,Google Maps,16345
2018-04-01,mobile,Greensock JS,11182
2018-04-01,mobile,Hammer.js,7865
2018-04-01,mobile,Handlebars,6178
2018-04-01,mobile,Head JS,1745
2018-04-01,mobile,Highcharts,1824
2018-04-01,mobile,IfVisible.js,196
2018-04-01,mobile,InfoVis,9
2018-04-01,mobile,Ink,18
2018-04-01,mobile,Isotope,16055
2018-04-01,mobile,Kendo UI,520
2018-04-01,mobile,Knockout,2251
2018-04-01,mobile,LABjs,988
2018-04-01,mobile,Leaflet,1245
2018-04-01,mobile,Lo-Dash,11886
2018-04-01,mobile,Mapbox,160
2018-04-01,mobile,Marionette,536
2018-04-01,mobile,Material Design Lite,479
2018-04-01,mobile,Matter.js,2
2018-04-01,mobile,MochiKit,1
2018-04-01,mobile,Modernizr,69569
2018-04-01,mobile,Moment Timezone,2442
2018-04-01,mobile,Moment.js,16319
2018-04-01,mobile,MooTools,7073
2018-04-01,mobile,Mustache,4493
2018-04-01,mobile,Paper.js,38
2018-04-01,mobile,Pixi.js,92
2018-04-01,mobile,Polymer,189
2018-04-01,mobile,Popcorn.js,33
2018-04-01,mobile,Prototype,7795
2018-04-01,mobile,Pusher,756
2018-04-01,mobile,Qooxdoo,12
2018-04-01,mobile,React,1917
2018-04-01,mobile,RequireJS,7973
2018-04-01,mobile,Rico,7
2018-04-01,mobile,RightJS,5
2018-04-01,mobile,Riot,159
2018-04-01,mobile,SPF,12
2018-04-01,mobile,SWFObject,13483
2018-04-01,mobile,Sammy,3
2018-04-01,mobile,Scriptaculous,1196
2018-04-01,mobile,ScrollMagic,1629
2018-04-01,mobile,Sea.js,370
2018-04-01,mobile,Socket.IO,1662
2018-04-01,mobile,Spine,29
2018-04-01,mobile,SproutCore,87
2018-04-01,mobile,Spry,20
2018-04-01,mobile,Swiffy,96
2018-04-01,mobile,Tween.js,259
2018-04-01,mobile,Two,2
2018-04-01,mobile,Underscore,20149
2018-04-01,mobile,Vaadin,8
2018-04-01,mobile,Velocity.js,1424
2018-04-01,mobile,Visibility.js,182
2018-04-01,mobile,Vue,1930
2018-04-01,mobile,WebFont Loader,11445
2018-04-01,mobile,YUI 2,6749
2018-04-01,mobile,YUI 3,2348
2018-04-01,mobile,Zepto.js,3522
2018-04-01,mobile,Zurb,8266
2018-04-01,mobile,base2,106
2018-04-01,mobile,boomerang.js,1292
2018-04-01,mobile,gRapha&euml;l,5
2018-04-01,mobile,jQuery,375762
2018-04-01,mobile,jQuery Mobile,15083
2018-04-01,mobile,jQuery Tools,9316
2018-04-01,mobile,jQuery UI,94412
2018-04-01,mobile,three.js,325
2018-04-01,mobile,yepnope,47030
2018-04-15,desktop,,1
2018-04-15,desktop,AmplifyJS,249
2018-04-15,desktop,Angular,783
2018-04-15,desktop,AngularJS,9371
2018-04-15,desktop,Backbone,8123
2018-04-15,desktop,Blackbird,264
2018-04-15,desktop,Bootstrap,72261
2018-04-15,desktop,Brewser,2
2018-04-15,desktop,CamanJS,26
2018-04-15,desktop,Can,74
2018-04-15,desktop,Closure Library,206
2018-04-15,desktop,ControlJS,16
2018-04-15,desktop,CreateJS,1918
2018-04-15,desktop,D3,1317
2018-04-15,desktop,DC.js,3
2018-04-15,desktop,Dojo,1641
2018-04-15,desktop,Ember.js,299
2018-04-15,desktop,Ext JS,417
2018-04-15,desktop,Fabric.js,149
2018-04-15,desktop,FastClick,6304
2018-04-15,desktop,FlexSlider,37088
2018-04-15,desktop,FlotCharts,827
2018-04-15,desktop,FuseJS,39
2018-04-15,desktop,GWT,533
2018-04-15,desktop,Glow,13
2018-04-15,desktop,Google Maps,16733
2018-04-15,desktop,Greensock JS,11715
2018-04-15,desktop,Hammer.js,6914
2018-04-15,desktop,Handlebars,6552
2018-04-15,desktop,Head JS,1814
2018-04-15,desktop,Highcharts,2114
2018-04-15,desktop,IfVisible.js,192
2018-04-15,desktop,InfoVis,10
2018-04-15,desktop,Ink,17
2018-04-15,desktop,Isotope,16787
2018-04-15,desktop,Kendo UI,541
2018-04-15,desktop,Knockout,2380
2018-04-15,desktop,LABjs,1156
2018-04-15,desktop,Leaflet,1436
2018-04-15,desktop,Lo-Dash,12204
2018-04-15,desktop,Mapbox,180
2018-04-15,desktop,Marionette,566
2018-04-15,desktop,Material Design Lite,444
2018-04-15,desktop,Matter.js,3
2018-04-15,desktop,MochiKit,1
2018-04-15,desktop,Modernizr,71761
2018-04-15,desktop,Moment Timezone,2609
2018-04-15,desktop,Moment.js,17291
2018-04-15,desktop,MooTools,7546
2018-04-15,desktop,Mustache,4792
2018-04-15,desktop,Paper.js,37
2018-04-15,desktop,Pixi.js,112
2018-04-15,desktop,Polymer,192
2018-04-15,desktop,Popcorn.js,37
2018-04-15,desktop,Prototype,8258
2018-04-15,desktop,Pusher,819
2018-04-15,desktop,Qooxdoo,14
2018-04-15,desktop,React,1915
2018-04-15,desktop,RequireJS,8203
2018-04-15,desktop,Rico,10
2018-04-15,desktop,RightJS,3
2018-04-15,desktop,Riot,158
2018-04-15,desktop,SPF,29
2018-04-15,desktop,SWFObject,16587
2018-04-15,desktop,Sammy,2
2018-04-15,desktop,Scriptaculous,1455
2018-04-15,desktop,ScrollMagic,1717
2018-04-15,desktop,Sea.js,415
2018-04-15,desktop,Socket.IO,1815
2018-04-15,desktop,Spine,30
2018-04-15,desktop,SproutCore,95
2018-04-15,desktop,Spry,20
2018-04-15,desktop,Swiffy,128
2018-04-15,desktop,Tween.js,285
2018-04-15,desktop,Two,2
2018-04-15,desktop,Underscore,20957
2018-04-15,desktop,Vaadin,8
2018-04-15,desktop,Velocity.js,1519
2018-04-15,desktop,Visibility.js,188
2018-04-15,desktop,Vue,1880
2018-04-15,desktop,WebFont Loader,12539
2018-04-15,desktop,YUI 2,8186
2018-04-15,desktop,YUI 3,2481
2018-04-15,desktop,Zepto.js,1535
2018-04-15,desktop,Zurb,8295
2018-04-15,desktop,base2,165
2018-04-15,desktop,boomerang.js,1461
2018-04-15,desktop,gRapha&euml;l,5
2018-04-15,desktop,jQuery,384791
2018-04-15,desktop,jQuery Mobile,10513
2018-04-15,desktop,jQuery Tools,10810
2018-04-15,desktop,jQuery UI,100872
2018-04-15,desktop,three.js,379
2018-04-15,desktop,yepnope,48589
2018-04-15,mobile,,1
2018-04-15,mobile,AmplifyJS,273
2018-04-15,mobile,Angular,838
2018-04-15,mobile,AngularJS,9531
2018-04-15,mobile,Backbone,7828
2018-04-15,mobile,Blackbird,272
2018-04-15,mobile,Bootstrap,70600
2018-04-15,mobile,Brewser,2
2018-04-15,mobile,CamanJS,23
2018-04-15,mobile,Can,95
2018-04-15,mobile,Closure Library,218
2018-04-15,mobile,ControlJS,13
2018-04-15,mobile,CreateJS,1830
2018-04-15,mobile,D3,1261
2018-04-15,mobile,DC.js,2
2018-04-15,mobile,Dojo,1475
2018-04-15,mobile,Ember.js,290
2018-04-15,mobile,Ext JS,391
2018-04-15,mobile,Fabric.js,147
2018-04-15,mobile,FastClick,9509
2018-04-15,mobile,FlexSlider,35940
2018-04-15,mobile,FlotCharts,760
2018-04-15,mobile,FuseJS,35
2018-04-15,mobile,GWT,508
2018-04-15,mobile,Glow,15
2018-04-15,mobile,Google Maps,16288
2018-04-15,mobile,Greensock JS,11178
2018-04-15,mobile,Hammer.js,7937
2018-04-15,mobile,Handlebars,6222
2018-04-15,mobile,Head JS,1718
2018-04-15,mobile,Highcharts,1816
2018-04-15,mobile,IfVisible.js,195
2018-04-15,mobile,InfoVis,9
2018-04-15,mobile,Ink,18
2018-04-15,mobile,Isotope,16082
2018-04-15,mobile,Kendo UI,524
2018-04-15,mobile,Knockout,2247
2018-04-15,mobile,LABjs,978
2018-04-15,mobile,Leaflet,1257
2018-04-15,mobile,Lo-Dash,12004
2018-04-15,mobile,Mapbox,161
2018-04-15,mobile,Marionette,537
2018-04-15,mobile,Material Design Lite,479
2018-04-15,mobile,Matter.js,2
2018-04-15,mobile,MochiKit,1
2018-04-15,mobile,Modernizr,69227
2018-04-15,mobile,Moment Timezone,2468
2018-04-15,mobile,Moment.js,16488
2018-04-15,mobile,MooTools,7033
2018-04-15,mobile,Mustache,4529
2018-04-15,mobile,Paper.js,40
2018-04-15,mobile,Pixi.js,96
2018-04-15,mobile,Polymer,200
2018-04-15,mobile,Popcorn.js,34
2018-04-15,mobile,Prototype,7714
2018-04-15,mobile,Pusher,741
2018-04-15,mobile,Qooxdoo,12
2018-04-15,mobile,React,1908
2018-04-15,mobile,RequireJS,7968
2018-04-15,mobile,Rico,7
2018-04-15,mobile,RightJS,5
2018-04-15,mobile,Riot,158
2018-04-15,mobile,SPF,12
2018-04-15,mobile,SWFObject,13334
2018-04-15,mobile,Sammy,2
2018-04-15,mobile,Scriptaculous,1180
2018-04-15,mobile,ScrollMagic,1643
2018-04-15,mobile,Sea.js,377
2018-04-15,mobile,Socket.IO,1677
2018-04-15,mobile,Spine,30
2018-04-15,mobile,SproutCore,90
2018-04-15,mobile,Spry,21
2018-04-15,mobile,Swiffy,96
2018-04-15,mobile,Tween.js,264
2018-04-15,mobile,Two,2
2018-04-15,mobile,Underscore,20259
2018-04-15,mobile,Vaadin,8
2018-04-15,mobile,Velocity.js,1428
2018-04-15,mobile,Visibility.js,180
2018-04-15,mobile,Vue,1971
2018-04-15,mobile,WebFont Loader,11494
2018-04-15,mobile,YUI 2,6767
2018-04-15,mobile,YUI 3,2351
2018-04-15,mobile,Zepto.js,3436
2018-04-15,mobile,Zurb,8282
2018-04-15,mobile,base2,107
2018-04-15,mobile,boomerang.js,1325
2018-04-15,mobile,gRapha&euml;l,5
2018-04-15,mobile,jQuery,374486
2018-04-15,mobile,jQuery Mobile,15037
2018-04-15,mobile,jQuery Tools,9235
2018-04-15,mobile,jQuery UI,93996
2018-04-15,mobile,three.js,323
2018-04-15,mobile,yepnope,46696
2018-05-01,desktop,,1
2018-05-01,desktop,AmplifyJS,246
2018-05-01,desktop,Angular,807
2018-05-01,desktop,AngularJS,9350
2018-05-01,desktop,Backbone,8038
2018-05-01,desktop,Blackbird,263
2018-05-01,desktop,Bootstrap,72466
2018-05-01,desktop,Brewser,2
2018-05-01,desktop,CamanJS,26
2018-05-01,desktop,Can,73
2018-05-01,desktop,Closure Library,206
2018-05-01,desktop,ControlJS,16
2018-05-01,desktop,CreateJS,1925
2018-05-01,desktop,D3,1317
2018-05-01,desktop,DC.js,2
2018-05-01,desktop,Dojo,1641
2018-05-01,desktop,Ember.js,299
2018-05-01,desktop,Ext JS,417
2018-05-01,desktop,Fabric.js,146
2018-05-01,desktop,FastClick,6216
2018-05-01,desktop,FlexSlider,36788
2018-05-01,desktop,FlotCharts,821
2018-05-01,desktop,FuseJS,39
2018-05-01,desktop,GWT,520
2018-05-01,desktop,Glow,13
2018-05-01,desktop,Google Maps,16720
2018-05-01,desktop,Greensock JS,11714
2018-05-01,desktop,Hammer.js,7152
2018-05-01,desktop,Handlebars,6575
2018-05-01,desktop,Head JS,1821
2018-05-01,desktop,Highcharts,2111
2018-05-01,desktop,IfVisible.js,192
2018-05-01,desktop,InfoVis,11
2018-05-01,desktop,Ink,18
2018-05-01,desktop,Isotope,16763
2018-05-01,desktop,Kendo UI,539
2018-05-01,desktop,Knockout,2366
2018-05-01,desktop,LABjs,1140
2018-05-01,desktop,Leaflet,1434
2018-05-01,desktop,Lo-Dash,12295
2018-05-01,desktop,Mapbox,170
2018-05-01,desktop,Marionette,565
2018-05-01,desktop,Material Design Lite,442
2018-05-01,desktop,Matter.js,3
2018-05-01,desktop,MochiKit,1
2018-05-01,desktop,Modernizr,71055
2018-05-01,desktop,Moment Timezone,2578
2018-05-01,desktop,Moment.js,17227
2018-05-01,desktop,MooTools,7472
2018-05-01,desktop,Mustache,4814
2018-05-01,desktop,Paper.js,36
2018-05-01,desktop,Pixi.js,116
2018-05-01,desktop,Polymer,196
2018-05-01,desktop,Popcorn.js,35
2018-05-01,desktop,Prototype,8194
2018-05-01,desktop,Pusher,810
2018-05-01,desktop,Qooxdoo,14
2018-05-01,desktop,React,1895
2018-05-01,desktop,RequireJS,8199
2018-05-01,desktop,Rico,10
2018-05-01,desktop,RightJS,3
2018-05-01,desktop,Riot,161
2018-05-01,desktop,SPF,29
2018-05-01,desktop,SWFObject,16350
2018-05-01,desktop,Sammy,2
2018-05-01,desktop,Scriptaculous,1442
2018-05-01,desktop,ScrollMagic,1723
2018-05-01,desktop,Sea.js,412
2018-05-01,desktop,Socket.IO,1792
2018-05-01,desktop,Spine,29
2018-05-01,desktop,SproutCore,93
2018-05-01,desktop,Spry,20
2018-05-01,desktop,Swiffy,123
2018-05-01,desktop,Tween.js,280
2018-05-01,desktop,Two,2
2018-05-01,desktop,Underscore,21070
2018-05-01,desktop,Vaadin,7
2018-05-01,desktop,Velocity.js,1536
2018-05-01,desktop,Visibility.js,185
2018-05-01,desktop,Vue,1925
2018-05-01,desktop,WebFont Loader,12550
2018-05-01,desktop,YUI 2,8115
2018-05-01,desktop,YUI 3,2490
2018-05-01,desktop,Zepto.js,1516
2018-05-01,desktop,Zurb,8314
2018-05-01,desktop,base2,173
2018-05-01,desktop,boomerang.js,1493
2018-05-01,desktop,gRapha&euml;l,5
2018-05-01,desktop,jQuery,382935
2018-05-01,desktop,jQuery Mobile,10502
2018-05-01,desktop,jQuery Tools,10716
2018-05-01,desktop,jQuery UI,100430
2018-05-01,desktop,three.js,379
2018-05-01,desktop,yepnope,47897
2018-05-01,mobile,,1
2018-05-01,mobile,AmplifyJS,267
2018-05-01,mobile,Angular,862
2018-05-01,mobile,AngularJS,9482
2018-05-01,mobile,Backbone,7748
2018-05-01,mobile,Blackbird,274
2018-05-01,mobile,Bootstrap,70635
2018-05-01,mobile,Brewser,2
2018-05-01,mobile,CamanJS,23
2018-05-01,mobile,Can,92
2018-05-01,mobile,Closure Library,216
2018-05-01,mobile,ControlJS,12
2018-05-01,mobile,CreateJS,1792
2018-05-01,mobile,D3,1253
2018-05-01,mobile,DC.js,2
2018-05-01,mobile,Dojo,1471
2018-05-01,mobile,Ember.js,289
2018-05-01,mobile,Ext JS,395
2018-05-01,mobile,Fabric.js,150
2018-05-01,mobile,FastClick,9378
2018-05-01,mobile,FlexSlider,35581
2018-05-01,mobile,FlotCharts,759
2018-05-01,mobile,FuseJS,35
2018-05-01,mobile,GWT,493
2018-05-01,mobile,Glow,15
2018-05-01,mobile,Google Maps,16262
2018-05-01,mobile,Greensock JS,11160
2018-05-01,mobile,Hammer.js,8173
2018-05-01,mobile,Handlebars,6246
2018-05-01,mobile,Head JS,1744
2018-05-01,mobile,Highcharts,1810
2018-05-01,mobile,IfVisible.js,192
2018-05-01,mobile,InfoVis,10
2018-05-01,mobile,Ink,18
2018-05-01,mobile,Isotope,16031
2018-05-01,mobile,Kendo UI,521
2018-05-01,mobile,Knockout,2220
2018-05-01,mobile,LABjs,966
2018-05-01,mobile,Leaflet,1245
2018-05-01,mobile,Lo-Dash,12092
2018-05-01,mobile,Mapbox,157
2018-05-01,mobile,Marionette,544
2018-05-01,mobile,Material Design Lite,480
2018-05-01,mobile,Matter.js,2
2018-05-01,mobile,MochiKit,1
2018-05-01,mobile,Modernizr,68533
2018-05-01,mobile,Moment Timezone,2428
2018-05-01,mobile,Moment.js,16363
2018-05-01,mobile,MooTools,6977
2018-05-01,mobile,Mustache,4549
2018-05-01,mobile,Paper.js,39
2018-05-01,mobile,Pixi.js,99
2018-05-01,mobile,Polymer,204
2018-05-01,mobile,Popcorn.js,32
2018-05-01,mobile,Prototype,7655
2018-05-01,mobile,Pusher,737
2018-05-01,mobile,Qooxdoo,11
2018-05-01,mobile,React,1872
2018-05-01,mobile,RequireJS,7954
2018-05-01,mobile,Rico,7
2018-05-01,mobile,RightJS,5
2018-05-01,mobile,Riot,162
2018-05-01,mobile,SPF,12
2018-05-01,mobile,SWFObject,13140
2018-05-01,mobile,Sammy,2
2018-05-01,mobile,Scriptaculous,1165
2018-05-01,mobile,ScrollMagic,1642
2018-05-01,mobile,Sea.js,374
2018-05-01,mobile,Socket.IO,1667
2018-05-01,mobile,Spine,29
2018-05-01,mobile,SproutCore,87
2018-05-01,mobile,Spry,21
2018-05-01,mobile,Swiffy,93
2018-05-01,mobile,Tween.js,255
2018-05-01,mobile,Two,2
2018-05-01,mobile,Underscore,20283
2018-05-01,mobile,Vaadin,7
2018-05-01,mobile,Velocity.js,1461
2018-05-01,mobile,Visibility.js,177
2018-05-01,mobile,Vue,2016
2018-05-01,mobile,WebFont Loader,11485
2018-05-01,mobile,YUI 2,6725
2018-05-01,mobile,YUI 3,2349
2018-05-01,mobile,Zepto.js,3405
2018-05-01,mobile,Zurb,8305
2018-05-01,mobile,base2,119
2018-05-01,mobile,boomerang.js,1349
2018-05-01,mobile,gRapha&euml;l,5
2018-05-01,mobile,jQuery,372735
2018-05-01,mobile,jQuery Mobile,14931
2018-05-01,mobile,jQuery Tools,9170
2018-05-01,mobile,jQuery UI,93644
2018-05-01,mobile,three.js,324
2018-05-01,mobile,yepnope,46013
2018-05-15,desktop,,1
2018-05-15,desktop,AmplifyJS,249
2018-05-15,desktop,Angular,866
2018-05-15,desktop,AngularJS,9336
2018-05-15,desktop,Backbone,8000
2018-05-15,desktop,Blackbird,264
2018-05-15,desktop,Bootstrap,72517
2018-05-15,desktop,Brewser,2
2018-05-15,desktop,CamanJS,26
2018-05-15,desktop,Can,73
2018-05-15,desktop,Closure Library,206
2018-05-15,desktop,ControlJS,16
2018-05-15,desktop,CreateJS,2072
2018-05-15,desktop,D3,1309
2018-05-15,desktop,DC.js,3
2018-05-15,desktop,Dojo,1673
2018-05-15,desktop,Ember.js,298
2018-05-15,desktop,Ext JS,402
2018-05-15,desktop,Fabric.js,145
2018-05-15,desktop,FastClick,6157
2018-05-15,desktop,FlexSlider,36681
2018-05-15,desktop,FlotCharts,821
2018-05-15,desktop,FuseJS,40
2018-05-15,desktop,GWT,529
2018-05-15,desktop,Glow,13
2018-05-15,desktop,Google Maps,16651
2018-05-15,desktop,Greensock JS,11690
2018-05-15,desktop,Hammer.js,7260
2018-05-15,desktop,Handlebars,6610
2018-05-15,desktop,Head JS,1834
2018-05-15,desktop,Highcharts,2122
2018-05-15,desktop,IfVisible.js,194
2018-05-15,desktop,InfoVis,11
2018-05-15,desktop,Ink,14
2018-05-15,desktop,Isotope,16787
2018-05-15,desktop,Kendo UI,538
2018-05-15,desktop,Knockout,2364
2018-05-15,desktop,LABjs,1132
2018-05-15,desktop,Leaflet,1424
2018-05-15,desktop,Lo-Dash,12345
2018-05-15,desktop,Mapbox,169
2018-05-15,desktop,Marionette,570
2018-05-15,desktop,Material Design Lite,440
2018-05-15,desktop,Matter.js,4
2018-05-15,desktop,MochiKit,1
2018-05-15,desktop,Modernizr,70674
2018-05-15,desktop,Moment Timezone,2631
2018-05-15,desktop,Moment.js,17255
2018-05-15,desktop,MooTools,7395
2018-05-15,desktop,Mustache,4860
2018-05-15,desktop,Paper.js,38
2018-05-15,desktop,Pixi.js,110
2018-05-15,desktop,Polymer,205
2018-05-15,desktop,Popcorn.js,35
2018-05-15,desktop,Prototype,8149
2018-05-15,desktop,Pusher,808
2018-05-15,desktop,Qooxdoo,14
2018-05-15,desktop,React,1893
2018-05-15,desktop,RequireJS,8151
2018-05-15,desktop,Rico,10
2018-05-15,desktop,RightJS,3
2018-05-15,desktop,Riot,160
2018-05-15,desktop,SPF,33
2018-05-15,desktop,SWFObject,16245
2018-05-15,desktop,Sammy,2
2018-05-15,desktop,Scriptaculous,1429
2018-05-15,desktop,ScrollMagic,1738
2018-05-15,desktop,Sea.js,415
2018-05-15,desktop,Socket.IO,1744
2018-05-15,desktop,Spine,30
2018-05-15,desktop,SproutCore,93
2018-05-15,desktop,Spry,20
2018-05-15,desktop,Swiffy,124
2018-05-15,desktop,Tween.js,285
2018-05-15,desktop,Two,3
2018-05-15,desktop,Underscore,21050
2018-05-15,desktop,Vaadin,7
2018-05-15,desktop,Velocity.js,1554
2018-05-15,desktop,Visibility.js,182
2018-05-15,desktop,Vue,1954
2018-05-15,desktop,WebFont Loader,12516
2018-05-15,desktop,YUI 2,8147
2018-05-15,desktop,YUI 3,2498
2018-05-15,desktop,Zepto.js,1518
2018-05-15,desktop,Zurb,8316
2018-05-15,desktop,base2,173
2018-05-15,desktop,boomerang.js,1536
2018-05-15,desktop,gRapha&euml;l,5
2018-05-15,desktop,jQuery,382229
2018-05-15,desktop,jQuery Mobile,10508
2018-05-15,desktop,jQuery Tools,10630
2018-05-15,desktop,jQuery UI,100248
2018-05-15,desktop,three.js,391
2018-05-15,desktop,yepnope,47494
2018-05-15,mobile,,1
2018-05-15,mobile,AmplifyJS,270
2018-05-15,mobile,Angular,909
2018-05-15,mobile,AngularJS,9462
2018-05-15,mobile,Backbone,7685
